,country,year,sex,age,suicides_no,population,suicides/100k_pop,gdp_for_year,gdp_per_capita,continent
13513,Japan,2001,female,55-74 years,2870,15379000,18.66,"4,303,544,259,843",35843,Asia
13514,Japan,2001,male,15-24 years,1146,7856000,14.59,"4,303,544,259,843",35843,Asia
13515,Japan,2001,female,35-54 years,2148,17363000,12.37,"4,303,544,259,843",35843,Asia
13516,Japan,2001,female,25-34 years,1013,9178000,11.04,"4,303,544,259,843",35843,Asia
13517,Japan,2001,female,15-24 years,522,7460000,7.0,"4,303,544,259,843",35843,Asia
13518,Japan,2001,male,5-14 years,39,6295000,0.62,"4,303,544,259,843",35843,Asia
13519,Japan,2001,female,5-14 years,22,5990000,0.37,"4,303,544,259,843",35843,Asia
13520,Japan,2002,male,55-74 years,7956,14446000,55.07,"4,115,116,279,070",34239,Asia
13521,Japan,2002,male,35-54 years,8202,17249000,47.55,"4,115,116,279,070",34239,Asia
13522,Japan,2002,male,75+ years,1709,3621000,47.2,"4,115,116,279,070",34239,Asia
13523,Japan,2002,female,75+ years,1664,6387000,26.05,"4,115,116,279,070",34239,Asia
13524,Japan,2002,male,25-34 years,2444,9406000,25.98,"4,115,116,279,070",34239,Asia
13525,Japan,2002,female,55-74 years,2919,15754000,18.53,"4,115,116,279,070",34239,Asia
13526,Japan,2002,male,15-24 years,1131,7671000,14.74,"4,115,116,279,070",34239,Asia
13527,Japan,2002,female,35-54 years,2187,17125000,12.77,"4,115,116,279,070",34239,Asia
13528,Japan,2002,female,25-34 years,1005,9124000,11.01,"4,115,116,279,070",34239,Asia
13529,Japan,2002,female,15-24 years,461,7274000,6.34,"4,115,116,279,070",34239,Asia
13530,Japan,2002,male,5-14 years,25,6215000,0.4,"4,115,116,279,070",34239,Asia
13531,Japan,2002,female,5-14 years,12,5917000,0.2,"4,115,116,279,070",34239,Asia
13532,Japan,2003,male,55-74 years,8409,14889000,56.48,"4,445,658,071,222",36926,Asia
13533,Japan,2003,male,35-54 years,8948,16966000,52.74,"4,445,658,071,222",36926,Asia
13534,Japan,2003,male,75+ years,1733,3835000,45.19,"4,445,658,071,222",36926,Asia
13535,Japan,2003,male,25-34 years,2910,9349000,31.13,"4,445,658,071,222",36926,Asia
13536,Japan,2003,female,75+ years,1643,6676000,24.61,"4,445,658,071,222",36926,Asia
13537,Japan,2003,female,55-74 years,3100,16200000,19.14,"4,445,658,071,222",36926,Asia
13538,Japan,2003,male,15-24 years,1158,7483000,15.48,"4,445,658,071,222",36926,Asia
13539,Japan,2003,female,35-54 years,2227,16840000,13.22,"4,445,658,071,222",36926,Asia
13540,Japan,2003,female,25-34 years,1132,9059000,12.5,"4,445,658,071,222",36926,Asia
13541,Japan,2003,female,15-24 years,556,7089000,7.84,"4,445,658,071,222",36926,Asia
13542,Japan,2003,female,5-14 years,33,5858000,0.56,"4,445,658,071,222",36926,Asia
13543,Japan,2003,male,5-14 years,32,6151000,0.52,"4,445,658,071,222",36926,Asia
13544,Japan,2004,male,55-74 years,7895,15316000,51.55,"4,815,148,854,362",39960,Asia
13545,Japan,2004,male,35-54 years,8056,16685000,48.28,"4,815,148,854,362",39960,Asia
13546,Japan,2004,male,75+ years,1876,4056000,46.25,"4,815,148,854,362",39960,Asia
13547,Japan,2004,male,25-34 years,2677,9241000,28.97,"4,815,148,854,362",39960,Asia
13548,Japan,2004,female,75+ years,1595,6977000,22.86,"4,815,148,854,362",39960,Asia
13549,Japan,2004,female,55-74 years,2941,16631000,17.68,"4,815,148,854,362",39960,Asia
13550,Japan,2004,male,15-24 years,1233,7289000,16.92,"4,815,148,854,362",39960,Asia
13551,Japan,2004,female,35-54 years,2045,16564000,12.35,"4,815,148,854,362",39960,Asia
13552,Japan,2004,female,25-34 years,1088,8932000,12.18,"4,815,148,854,362",39960,Asia
13553,Japan,2004,female,15-24 years,579,6905000,8.39,"4,815,148,854,362",39960,Asia
13554,Japan,2004,male,5-14 years,27,6097000,0.44,"4,815,148,854,362",39960,Asia
13555,Japan,2004,female,5-14 years,22,5807000,0.38,"4,815,148,854,362",39960,Asia
13556,Japan,2005,male,55-74 years,8005,15797130,50.67,"4,755,410,630,912",39412,Asia
13557,Japan,2005,male,35-54 years,8073,16566953,48.73,"4,755,410,630,912",39412,Asia
13558,Japan,2005,male,75+ years,1858,4288706,43.32,"4,755,410,630,912",39412,Asia
13559,Japan,2005,male,25-34 years,2862,8984855,31.85,"4,755,410,630,912",39412,Asia
13560,Japan,2005,female,75+ years,1600,7307828,21.89,"4,755,410,630,912",39412,Asia
13561,Japan,2005,male,15-24 years,1243,7043709,17.65,"4,755,410,630,912",39412,Asia
13562,Japan,2005,female,55-74 years,2786,17011318,16.38,"4,755,410,630,912",39412,Asia
13563,Japan,2005,female,25-34 years,1140,8705334,13.1,"4,755,410,630,912",39412,Asia
13564,Japan,2005,female,35-54 years,2114,16388567,12.9,"4,755,410,630,912",39412,Asia
13565,Japan,2005,female,15-24 years,643,6672938,9.64,"4,755,410,630,912",39412,Asia
13566,Japan,2005,male,5-14 years,29,6095375,0.48,"4,755,410,630,912",39412,Asia
13567,Japan,2005,female,5-14 years,16,5794794,0.28,"4,755,410,630,912",39412,Asia
13568,Japan,2006,male,55-74 years,7921,16002000,49.5,"4,530,377,224,970",37534,Asia
13569,Japan,2006,male,35-54 years,7436,16519000,45.01,"4,530,377,224,970",37534,Asia
13570,Japan,2006,male,75+ years,1945,4512000,43.11,"4,530,377,224,970",37534,Asia
13571,Japan,2006,male,25-34 years,2667,8758000,30.45,"4,530,377,224,970",37534,Asia
13572,Japan,2006,female,75+ years,1639,7608000,21.54,"4,530,377,224,970",37534,Asia
13573,Japan,2006,male,15-24 years,1257,6916000,18.18,"4,530,377,224,970",37534,Asia
13574,Japan,2006,female,55-74 years,2866,17213000,16.65,"4,530,377,224,970",37534,Asia
13575,Japan,2006,female,35-54 years,2193,16320000,13.44,"4,530,377,224,970",37534,Asia
13576,Japan,2006,female,25-34 years,1133,8473000,13.37,"4,530,377,224,970",37534,Asia
13577,Japan,2006,female,15-24 years,635,6548000,9.7,"4,530,377,224,970",37534,Asia
13578,Japan,2006,male,5-14 years,57,6066000,0.94,"4,530,377,224,970",37534,Asia
13579,Japan,2006,female,5-14 years,20,5767000,0.35,"4,530,377,224,970",37534,Asia
13580,Japan,2007,male,55-74 years,8184,16130000,50.74,"4,515,264,514,431",37408,Asia
13581,Japan,2007,male,75+ years,2205,4744000,46.48,"4,515,264,514,431",37408,Asia
13582,Japan,2007,male,35-54 years,7599,16557000,45.9,"4,515,264,514,431",37408,Asia
13583,Japan,2007,male,25-34 years,2596,8501000,30.54,"4,515,264,514,431",37408,Asia
13584,Japan,2007,female,75+ years,1691,7913000,21.37,"4,515,264,514,431",37408,Asia
13585,Japan,2007,male,15-24 years,1252,6795000,18.43,"4,515,264,514,431",37408,Asia
13586,Japan,2007,female,55-74 years,3108,17338000,17.93,"4,515,264,514,431",37408,Asia
13587,Japan,2007,female,35-54 years,2303,16325000,14.11,"4,515,264,514,431",37408,Asia
13588,Japan,2007,female,25-34 years,1084,8212000,13.2,"4,515,264,514,431",37408,Asia
13589,Japan,2007,female,15-24 years,596,6430000,9.27,"4,515,264,514,431",37408,Asia
13590,Japan,2007,male,5-14 years,31,6027000,0.51,"4,515,264,514,431",37408,Asia
13591,Japan,2007,female,5-14 years,16,5732000,0.28,"4,515,264,514,431",37408,Asia
13592,Japan,2008,male,55-74 years,7894,16197000,48.74,"5,037,908,465,114",41773,Asia
13593,Japan,2008,male,35-54 years,7344,16657000,44.09,"5,037,908,465,114",41773,Asia
13594,Japan,2008,male,75+ years,2132,4965000,42.94,"5,037,908,465,114",41773,Asia
13595,Japan,2008,male,25-34 years,2651,8234000,32.2,"5,037,908,465,114",41773,Asia
13596,Japan,2008,female,75+ years,1673,8207000,20.39,"5,037,908,465,114",41773,Asia
13597,Japan,2008,male,15-24 years,1343,6650000,20.2,"5,037,908,465,114",41773,Asia
13598,Japan,2008,female,55-74 years,2885,17395000,16.59,"5,037,908,465,114",41773,Asia
13599,Japan,2008,female,25-34 years,1203,7933000,15.16,"5,037,908,465,114",41773,Asia
13600,Japan,2008,female,35-54 years,2237,16400000,13.64,"5,037,908,465,114",41773,Asia
13601,Japan,2008,female,15-24 years,652,6293000,10.36,"5,037,908,465,114",41773,Asia
13602,Japan,2008,male,5-14 years,41,5982000,0.69,"5,037,908,465,114",41773,Asia
13603,Japan,2008,female,5-14 years,18,5689000,0.32,"5,037,908,465,114",41773,Asia
13604,Japan,2009,male,55-74 years,7983,16224000,49.2,"5,231,382,674,594",43415,Asia
13605,Japan,2009,male,35-54 years,7799,16796000,46.43,"5,231,382,674,594",43415,Asia
13606,Japan,2009,male,75+ years,2216,5174000,42.83,"5,231,382,674,594",43415,Asia
13607,Japan,2009,male,25-34 years,2657,7987000,33.27,"5,231,382,674,594",43415,Asia
13608,Japan,2009,male,15-24 years,1326,6514000,20.36,"5,231,382,674,594",43415,Asia
13609,Japan,2009,female,75+ years,1649,8488000,19.43,"5,231,382,674,594",43415,Asia
13610,Japan,2009,female,55-74 years,2820,17413000,16.19,"5,231,382,674,594",43415,Asia
13611,Japan,2009,female,25-34 years,1085,7679000,14.13,"5,231,382,674,594",43415,Asia
13612,Japan,2009,female,35-54 years,2328,16517000,14.09,"5,231,382,674,594",43415,Asia
13613,Japan,2009,female,15-24 years,605,6163000,9.82,"5,231,382,674,594",43415,Asia
13614,Japan,2009,male,5-14 years,34,5914000,0.57,"5,231,382,674,594",43415,Asia
13615,Japan,2009,female,5-14 years,21,5627000,0.37,"5,231,382,674,594",43415,Asia
13616,Japan,2010,male,55-74 years,7466,16402437,45.52,"5,700,098,114,744",47059,Asia
13617,Japan,2010,male,35-54 years,7351,17131261,42.91,"5,700,098,114,744",47059,Asia
13618,Japan,2010,male,75+ years,2188,5345432,40.93,"5,700,098,114,744",47059,Asia
13619,Japan,2010,male,25-34 years,2543,7822984,32.51,"5,700,098,114,744",47059,Asia
13620,Japan,2010,male,15-24 years,1315,6324856,20.79,"5,700,098,114,744",47059,Asia
13621,Japan,2010,female,75+ years,1686,8804107,19.15,"5,700,098,114,744",47059,Asia
13622,Japan,2010,female,55-74 years,2879,17525806,16.43,"5,700,098,114,744",47059,Asia
13623,Japan,2010,female,35-54 years,2404,16781836,14.33,"5,700,098,114,744",47059,Asia
13624,Japan,2010,female,25-34 years,1008,7545642,13.36,"5,700,098,114,744",47059,Asia
13625,Japan,2010,female,15-24 years,508,6008624,8.45,"5,700,098,114,744",47059,Asia
13626,Japan,2010,male,5-14 years,42,5855595,0.72,"5,700,098,114,744",47059,Asia
13627,Japan,2010,female,5-14 years,21,5578687,0.38,"5,700,098,114,744",47059,Asia
13628,Japan,2011,male,55-74 years,6858,16343000,41.96,"6,157,459,594,824",50919,Asia
13629,Japan,2011,male,35-54 years,6975,17224000,40.5,"6,157,459,594,824",50919,Asia
13630,Japan,2011,male,75+ years,2188,5570000,39.28,"6,157,459,594,824",50919,Asia
13631,Japan,2011,male,25-34 years,2404,7588000,31.68,"6,157,459,594,824",50919,Asia
13632,Japan,2011,male,15-24 years,1304,6246000,20.88,"6,157,459,594,824",50919,Asia
13633,Japan,2011,female,75+ years,1754,9092000,19.29,"6,157,459,594,824",50919,Asia
13634,Japan,2011,female,55-74 years,2883,17447000,16.52,"6,157,459,594,824",50919,Asia
13635,Japan,2011,female,35-54 years,2598,16861000,15.41,"6,157,459,594,824",50919,Asia
13636,Japan,2011,female,25-34 years,1112,7314000,15.2,"6,157,459,594,824",50919,Asia
13637,Japan,2011,female,15-24 years,616,5931000,10.39,"6,157,459,594,824",50919,Asia
13638,Japan,2011,male,5-14 years,52,5792000,0.9,"6,157,459,594,824",50919,Asia
13639,Japan,2011,female,5-14 years,22,5519000,0.4,"6,157,459,594,824",50919,Asia
13640,Japan,2012,male,75+ years,2262,5783000,39.11,"6,203,213,121,334",51379,Asia
13641,Japan,2012,male,55-74 years,6134,16254000,37.74,"6,203,213,121,334",51379,Asia
13642,Japan,2012,male,35-54 years,6413,17318000,37.03,"6,203,213,121,334",51379,Asia
13643,Japan,2012,male,25-34 years,2244,7384000,30.39,"6,203,213,121,334",51379,Asia
13644,Japan,2012,male,15-24 years,1294,6185000,20.92,"6,203,213,121,334",51379,Asia
13645,Japan,2012,female,75+ years,1612,9362000,17.22,"6,203,213,121,334",51379,Asia
13646,Japan,2012,female,55-74 years,2636,17342000,15.2,"6,203,213,121,334",51379,Asia
13647,Japan,2012,female,35-54 years,2242,16937000,13.24,"6,203,213,121,334",51379,Asia
13648,Japan,2012,female,25-34 years,931,7110000,13.09,"6,203,213,121,334",51379,Asia
13649,Japan,2012,female,15-24 years,495,5873000,8.43,"6,203,213,121,334",51379,Asia
13650,Japan,2012,male,5-14 years,55,5729000,0.96,"6,203,213,121,334",51379,Asia
13651,Japan,2012,female,5-14 years,20,5458000,0.37,"6,203,213,121,334",51379,Asia
13652,Japan,2013,male,75+ years,2362,5964000,39.6,"5,155,717,056,271",42781,Asia
13653,Japan,2013,male,35-54 years,6333,17367000,36.47,"5,155,717,056,271",42781,Asia
13654,Japan,2013,male,55-74 years,5908,16202000,36.46,"5,155,717,056,271",42781,Asia
13655,Japan,2013,male,25-34 years,2178,7186000,30.31,"5,155,717,056,271",42781,Asia
13656,Japan,2013,male,15-24 years,1242,6143000,20.22,"5,155,717,056,271",42781,Asia
13657,Japan,2013,female,75+ years,1713,9588000,17.87,"5,155,717,056,271",42781,Asia
13658,Japan,2013,female,55-74 years,2604,17279000,15.07,"5,155,717,056,271",42781,Asia
13659,Japan,2013,female,35-54 years,2242,16974000,13.21,"5,155,717,056,271",42781,Asia
13660,Japan,2013,female,25-34 years,850,6913000,12.3,"5,155,717,056,271",42781,Asia
13661,Japan,2013,female,15-24 years,467,5834000,8.0,"5,155,717,056,271",42781,Asia
13662,Japan,2013,male,5-14 years,58,5666000,1.02,"5,155,717,056,271",42781,Asia
13663,Japan,2013,female,5-14 years,34,5398000,0.63,"5,155,717,056,271",42781,Asia
13664,Japan,2014,male,75+ years,2254,6104000,36.93,"4,850,413,536,038",40328,Asia
13665,Japan,2014,male,55-74 years,5477,16213000,33.78,"4,850,413,536,038",40328,Asia
13666,Japan,2014,male,35-54 years,5710,17365000,32.88,"4,850,413,536,038",40328,Asia
13667,Japan,2014,male,25-34 years,2131,7007000,30.41,"4,850,413,536,038",40328,Asia
13668,Japan,2014,male,15-24 years,1180,6110000,19.31,"4,850,413,536,038",40328,Asia
13669,Japan,2014,female,75+ years,1587,9761000,16.26,"4,850,413,536,038",40328,Asia
13670,Japan,2014,female,55-74 years,2512,17288000,14.53,"4,850,413,536,038",40328,Asia
13671,Japan,2014,female,35-54 years,2158,16959000,12.72,"4,850,413,536,038",40328,Asia
13672,Japan,2014,female,25-34 years,814,6734000,12.09,"4,850,413,536,038",40328,Asia
13673,Japan,2014,female,15-24 years,432,5803000,7.44,"4,850,413,536,038",40328,Asia
13674,Japan,2014,male,5-14 years,68,5596000,1.22,"4,850,413,536,038",40328,Asia
13675,Japan,2014,female,5-14 years,34,5334000,0.64,"4,850,413,536,038",40328,Asia
13676,Japan,2015,male,75+ years,2297,6289365,36.52,"4,394,977,752,878",36510,Asia
13677,Japan,2015,male,55-74 years,5241,16239222,32.27,"4,394,977,752,878",36510,Asia
13678,Japan,2015,male,35-54 years,5507,17461022,31.54,"4,394,977,752,878",36510,Asia
13679,Japan,2015,male,25-34 years,1948,6862886,28.38,"4,394,977,752,878",36510,Asia
13680,Japan,2015,male,15-24 years,1091,6088330,17.92,"4,394,977,752,878",36510,Asia
13681,Japan,2015,female,75+ years,1509,9983066,15.12,"4,394,977,752,878",36510,Asia
13682,Japan,2015,female,55-74 years,2292,17232482,13.3,"4,394,977,752,878",36510,Asia
13683,Japan,2015,female,35-54 years,2024,16991218,11.91,"4,394,977,752,878",36510,Asia
13684,Japan,2015,female,25-34 years,685,6614211,10.36,"4,394,977,752,878",36510,Asia
13685,Japan,2015,female,15-24 years,408,5772938,7.07,"4,394,977,752,878",36510,Asia
13686,Japan,2015,male,5-14 years,62,5553851,1.12,"4,394,977,752,878",36510,Asia
13687,Japan,2015,female,5-14 years,28,5287719,0.53,"4,394,977,752,878",36510,Asia
13688,Kazakhstan,1990,male,75+ years,82,102200,80.23,"26,932,728,899",1823,Asia
13689,Kazakhstan,1990,male,35-54 years,925,1735100,53.31,"26,932,728,899",1823,Asia
13690,Kazakhstan,1990,male,55-74 years,356,706400,50.4,"26,932,728,899",1823,Asia
13691,Kazakhstan,1990,male,25-34 years,602,1455200,41.37,"26,932,728,899",1823,Asia
13692,Kazakhstan,1990,female,75+ years,85,291100,29.2,"26,932,728,899",1823,Asia
13693,Kazakhstan,1990,male,15-24 years,375,1425100,26.31,"26,932,728,899",1823,Asia
13694,Kazakhstan,1990,female,55-74 years,188,1060900,17.72,"26,932,728,899",1823,Asia
13695,Kazakhstan,1990,female,15-24 years,170,1338900,12.7,"26,932,728,899",1823,Asia
13696,Kazakhstan,1990,female,35-54 years,225,1845400,12.19,"26,932,728,899",1823,Asia
13697,Kazakhstan,1990,female,25-34 years,104,1453700,7.15,"26,932,728,899",1823,Asia
13698,Kazakhstan,1990,male,5-14 years,53,1698000,3.12,"26,932,728,899",1823,Asia
13699,Kazakhstan,1990,female,5-14 years,7,1661900,0.42,"26,932,728,899",1823,Asia
13700,Kazakhstan,1991,male,75+ years,74,101600,72.83,"24,881,135,586",1664,Asia
13701,Kazakhstan,1991,male,35-54 years,866,1769600,48.94,"24,881,135,586",1664,Asia
13702,Kazakhstan,1991,male,55-74 years,354,741600,47.73,"24,881,135,586",1664,Asia
13703,Kazakhstan,1991,male,25-34 years,621,1441200,43.09,"24,881,135,586",1664,Asia
13704,Kazakhstan,1991,female,75+ years,91,294600,30.89,"24,881,135,586",1664,Asia
13705,Kazakhstan,1991,male,15-24 years,405,1438500,28.15,"24,881,135,586",1664,Asia
13706,Kazakhstan,1991,female,55-74 years,166,1093000,15.19,"24,881,135,586",1664,Asia
13707,Kazakhstan,1991,female,15-24 years,139,1351900,10.28,"24,881,135,586",1664,Asia
13708,Kazakhstan,1991,female,35-54 years,185,1877800,9.85,"24,881,135,586",1664,Asia
13709,Kazakhstan,1991,female,25-34 years,104,1438900,7.23,"24,881,135,586",1664,Asia
13710,Kazakhstan,1991,male,5-14 years,66,1721900,3.83,"24,881,135,586",1664,Asia
13711,Kazakhstan,1991,female,5-14 years,11,1682200,0.65,"24,881,135,586",1664,Asia
13712,Kazakhstan,1992,male,75+ years,64,101800,62.87,"24,906,939,560",1644,Asia
13713,Kazakhstan,1992,male,35-54 years,925,1794700,51.54,"24,906,939,560",1644,Asia
13714,Kazakhstan,1992,male,55-74 years,390,785400,49.66,"24,906,939,560",1644,Asia
13715,Kazakhstan,1992,male,25-34 years,676,1421100,47.57,"24,906,939,560",1644,Asia
13716,Kazakhstan,1992,male,15-24 years,453,1459100,31.05,"24,906,939,560",1644,Asia
13717,Kazakhstan,1992,female,75+ years,84,298600,28.13,"24,906,939,560",1644,Asia
13718,Kazakhstan,1992,female,55-74 years,194,1132100,17.14,"24,906,939,560",1644,Asia
13719,Kazakhstan,1992,female,35-54 years,217,1900200,11.42,"24,906,939,560",1644,Asia
13720,Kazakhstan,1992,female,15-24 years,144,1385000,10.4,"24,906,939,560",1644,Asia
13721,Kazakhstan,1992,female,25-34 years,132,1414300,9.33,"24,906,939,560",1644,Asia
13722,Kazakhstan,1992,male,5-14 years,63,1751600,3.6,"24,906,939,560",1644,Asia
13723,Kazakhstan,1992,female,5-14 years,14,1706200,0.82,"24,906,939,560",1644,Asia
13724,Kazakhstan,1993,male,75+ years,77,103700,74.25,"23,409,027,476",1527,Asia
13725,Kazakhstan,1993,male,55-74 years,545,830100,65.65,"23,409,027,476",1527,Asia
13726,Kazakhstan,1993,male,35-54 years,1146,1825900,62.76,"23,409,027,476",1527,Asia
13727,Kazakhstan,1993,male,25-34 years,772,1395600,55.32,"23,409,027,476",1527,Asia
13728,Kazakhstan,1993,male,15-24 years,574,1474700,38.92,"23,409,027,476",1527,Asia
13729,Kazakhstan,1993,female,75+ years,69,308200,22.39,"23,409,027,476",1527,Asia
13730,Kazakhstan,1993,female,55-74 years,229,1173100,19.52,"23,409,027,476",1527,Asia
13731,Kazakhstan,1993,female,15-24 years,173,1407100,12.29,"23,409,027,476",1527,Asia
13732,Kazakhstan,1993,female,35-54 years,219,1929300,11.35,"23,409,027,476",1527,Asia
13733,Kazakhstan,1993,female,25-34 years,119,1383000,8.6,"23,409,027,476",1527,Asia
13734,Kazakhstan,1993,male,5-14 years,76,1774700,4.28,"23,409,027,476",1527,Asia
13735,Kazakhstan,1993,female,5-14 years,20,1726000,1.16,"23,409,027,476",1527,Asia
13736,Kazakhstan,1994,male,75+ years,94,90300,104.1,"21,250,839,258",1395,Asia
13737,Kazakhstan,1994,male,55-74 years,599,853800,70.16,"21,250,839,258",1395,Asia
13738,Kazakhstan,1994,male,35-54 years,1246,1861800,66.92,"21,250,839,258",1395,Asia
13739,Kazakhstan,1994,male,25-34 years,735,1342400,54.75,"21,250,839,258",1395,Asia
13740,Kazakhstan,1994,male,15-24 years,520,1442200,36.06,"21,250,839,258",1395,Asia
13741,Kazakhstan,1994,female,75+ years,91,288000,31.6,"21,250,839,258",1395,Asia
13742,Kazakhstan,1994,female,55-74 years,198,1201100,16.48,"21,250,839,258",1395,Asia
13743,Kazakhstan,1994,female,15-24 years,149,1332400,11.18,"21,250,839,258",1395,Asia
13744,Kazakhstan,1994,female,35-54 years,198,1965300,10.07,"21,250,839,258",1395,Asia
13745,Kazakhstan,1994,female,25-34 years,128,1327200,9.64,"21,250,839,258",1395,Asia
13746,Kazakhstan,1994,male,5-14 years,50,1784600,2.8,"21,250,839,258",1395,Asia
13747,Kazakhstan,1994,female,5-14 years,16,1740500,0.92,"21,250,839,258",1395,Asia
13748,Kazakhstan,1995,male,75+ years,76,86400,87.96,"20,374,307,047",1359,Asia
13749,Kazakhstan,1995,male,55-74 years,737,859800,85.72,"20,374,307,047",1359,Asia
13750,Kazakhstan,1995,male,35-54 years,1523,1791600,85.01,"20,374,307,047",1359,Asia
13751,Kazakhstan,1995,male,25-34 years,887,1311800,67.62,"20,374,307,047",1359,Asia
13752,Kazakhstan,1995,male,15-24 years,622,1455600,42.73,"20,374,307,047",1359,Asia
13753,Kazakhstan,1995,female,75+ years,86,267600,32.14,"20,374,307,047",1359,Asia
13754,Kazakhstan,1995,female,55-74 years,208,1205800,17.25,"20,374,307,047",1359,Asia
13755,Kazakhstan,1995,female,35-54 years,216,1901900,11.36,"20,374,307,047",1359,Asia
13756,Kazakhstan,1995,female,15-24 years,145,1412600,10.26,"20,374,307,047",1359,Asia
13757,Kazakhstan,1995,female,25-34 years,130,1271500,10.22,"20,374,307,047",1359,Asia
13758,Kazakhstan,1995,male,5-14 years,61,1736100,3.51,"20,374,307,047",1359,Asia
13759,Kazakhstan,1995,female,5-14 years,15,1688900,0.89,"20,374,307,047",1359,Asia
13760,Kazakhstan,1996,male,35-54 years,1630,1753600,92.95,"21,035,357,833",1452,Asia
13761,Kazakhstan,1996,male,55-74 years,731,836900,87.35,"21,035,357,833",1452,Asia
13762,Kazakhstan,1996,male,75+ years,64,80400,79.6,"21,035,357,833",1452,Asia
13763,Kazakhstan,1996,male,25-34 years,879,1243300,70.7,"21,035,357,833",1452,Asia
13764,Kazakhstan,1996,male,15-24 years,635,1405800,45.17,"21,035,357,833",1452,Asia
13765,Kazakhstan,1996,female,75+ years,54,251800,21.45,"21,035,357,833",1452,Asia
13766,Kazakhstan,1996,female,55-74 years,211,1173100,17.99,"21,035,357,833",1452,Asia
13767,Kazakhstan,1996,female,35-54 years,223,1858300,12.0,"21,035,357,833",1452,Asia
13768,Kazakhstan,1996,female,15-24 years,158,1381300,11.44,"21,035,357,833",1452,Asia
13769,Kazakhstan,1996,female,25-34 years,121,1187600,10.19,"21,035,357,833",1452,Asia
13770,Kazakhstan,1996,male,5-14 years,57,1682200,3.39,"21,035,357,833",1452,Asia
13771,Kazakhstan,1996,female,5-14 years,10,1633400,0.61,"21,035,357,833",1452,Asia
13772,Kazakhstan,1997,male,55-74 years,740,822400,89.98,"22,165,932,063",1540,Asia
13773,Kazakhstan,1997,male,35-54 years,1577,1766200,89.29,"22,165,932,063",1540,Asia
13774,Kazakhstan,1997,male,25-34 years,810,1217700,66.52,"22,165,932,063",1540,Asia
13775,Kazakhstan,1997,male,75+ years,50,78400,63.78,"22,165,932,063",1540,Asia
13776,Kazakhstan,1997,male,15-24 years,651,1401300,46.46,"22,165,932,063",1540,Asia
13777,Kazakhstan,1997,female,75+ years,59,247700,23.82,"22,165,932,063",1540,Asia
13778,Kazakhstan,1997,female,55-74 years,164,1153000,14.22,"22,165,932,063",1540,Asia
13779,Kazakhstan,1997,female,15-24 years,175,1388400,12.6,"22,165,932,063",1540,Asia
13780,Kazakhstan,1997,female,35-54 years,216,1871000,11.54,"22,165,932,063",1540,Asia
13781,Kazakhstan,1997,female,25-34 years,131,1152200,11.37,"22,165,932,063",1540,Asia
13782,Kazakhstan,1997,male,5-14 years,53,1673300,3.17,"22,165,932,063",1540,Asia
13783,Kazakhstan,1997,female,5-14 years,16,1623000,0.99,"22,165,932,063",1540,Asia
13784,Kazakhstan,1998,male,55-74 years,692,762500,90.75,"22,135,245,413",1599,Asia
13785,Kazakhstan,1998,male,35-54 years,1459,1724400,84.61,"22,135,245,413",1599,Asia
13786,Kazakhstan,1998,male,75+ years,58,74500,77.85,"22,135,245,413",1599,Asia
13787,Kazakhstan,1998,male,25-34 years,727,1145900,63.44,"22,135,245,413",1599,Asia
13788,Kazakhstan,1998,male,15-24 years,594,1343300,44.22,"22,135,245,413",1599,Asia
13789,Kazakhstan,1998,female,75+ years,63,241200,26.12,"22,135,245,413",1599,Asia
13790,Kazakhstan,1998,female,55-74 years,160,1090300,14.67,"22,135,245,413",1599,Asia
13791,Kazakhstan,1998,female,25-34 years,138,1103400,12.51,"22,135,245,413",1599,Asia
13792,Kazakhstan,1998,female,15-24 years,152,1353400,11.23,"22,135,245,413",1599,Asia
13793,Kazakhstan,1998,female,35-54 years,205,1863700,11.0,"22,135,245,413",1599,Asia
13794,Kazakhstan,1998,male,5-14 years,54,1585500,3.41,"22,135,245,413",1599,Asia
13795,Kazakhstan,1998,female,5-14 years,11,1556100,0.71,"22,135,245,413",1599,Asia
13796,Kazakhstan,1999,male,55-74 years,567,727800,77.91,"16,870,817,135",1225,Asia
13797,Kazakhstan,1999,male,35-54 years,1331,1761800,75.55,"16,870,817,135",1225,Asia
13798,Kazakhstan,1999,male,75+ years,55,75400,72.94,"16,870,817,135",1225,Asia
13799,Kazakhstan,1999,male,25-34 years,717,1131600,63.36,"16,870,817,135",1225,Asia
13800,Kazakhstan,1999,male,15-24 years,609,1349400,45.13,"16,870,817,135",1225,Asia
13801,Kazakhstan,1999,female,75+ years,59,246200,23.96,"16,870,817,135",1225,Asia
13802,Kazakhstan,1999,female,55-74 years,152,1044200,14.56,"16,870,817,135",1225,Asia
13803,Kazakhstan,1999,female,25-34 years,120,1089900,11.01,"16,870,817,135",1225,Asia
13804,Kazakhstan,1999,female,35-54 years,198,1909900,10.37,"16,870,817,135",1225,Asia
13805,Kazakhstan,1999,female,15-24 years,124,1358700,9.13,"16,870,817,135",1225,Asia
13806,Kazakhstan,1999,male,5-14 years,49,1555400,3.15,"16,870,817,135",1225,Asia
13807,Kazakhstan,1999,female,5-14 years,10,1523100,0.66,"16,870,817,135",1225,Asia
13808,Kazakhstan,2000,male,35-54 years,1527,1802430,84.72,"18,291,990,619",1328,Asia
